actor,in_path,out_path,emotion,emotion_code,orig_sr,target_sr,dur_before_sec,dur_after_sec,peak_before,peak_after,trimmed,normalized_to_dbfs,error
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-02-01-06.wav,angry,05,48000,16000,4.2041875,2.208,0.0810546875,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-02-02-06.wav,angry,05,48000,16000,3.9038958333333333,1.909375,0.132080078125,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-01-01-06.wav,angry,05,48000,16000,4.104104166666667,2.0586875,0.867340087890625,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-01-02-06.wav,angry,05,48000,16000,4.2041875,2.1866875,0.998809814453125,0.7079458236694336,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-02-01-06.wav,angry,05,48000,16000,4.437770833333333,2.453375,0.653350830078125,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-02-02-06.wav,angry,05,48000,16000,4.471125,2.432,0.8516845703125,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-01-01-01-06.wav,fearful,06,48000,16000,3.6369583333333333,1.728,0.039886474609375,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-01-01-02-06.wav,fearful,06,48000,16000,3.4367708333333336,1.5146875,0.0303955078125,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-01-02-01-06.wav,fearful,06,48000,16000,3.57025,1.653375,0.0400390625,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-01-02-02-06.wav,fearful,06,48000,16000,3.5035,1.5786875,0.0435791015625,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-02-01-01-06.wav,fearful,06,48000,16000,3.636979166666667,1.6426875,0.766387939453125,0.7079458236694336,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-02-01-02-06.wav,fearful,06,48000,16000,3.6036041666666665,1.717375,0.781097412109375,0.7079457640647888,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-02-02-01-06.wav,fearful,06,48000,16000,3.7370625,1.781375,0.5247802734375,0.7079458236694336,True,-3.0,
Actor_06,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_06/03-01-06-02-02-02-06.wav,fearful,06,48000,16000,3.7370625,1.8026875,0.786529541015625,0.7079458236694336,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-01-01-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_07/03-01-01-01-01-01-07.wav,neutral,01,48000,16000,3.9039166666666665,1.941375,0.05145263671875,0.7079458236694336,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-01-01-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_07/03-01-01-01-01-02-07.wav,neutral,01,48000,16000,3.8038125,1.8666875,0.049591064453125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-01-01-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_07/03-01-01-01-02-01-07.wav,neutral,01,48000,16000,4.137458333333333,1.909375,0.04656982421875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-01-01-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_07/03-01-01-01-02-02-07.wav,neutral,01,48000,16000,3.7370625,1.877375,0.043670654296875,0.707945704460144,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-01-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-01-01-01-07.wav,happy,03,48000,16000,3.5035,1.5786875,0.053070068359375,0.7079458236694336,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-01-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-01-01-02-07.wav,happy,03,48000,16000,3.470125,1.568,0.0462646484375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-01-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-01-02-01-07.wav,happy,03,48000,16000,3.403395833333333,1.408,0.048736572265625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-01-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-01-02-02-07.wav,happy,03,48000,16000,3.403395833333333,1.408,0.048736572265625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-02-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-02-01-01-07.wav,happy,03,48000,16000,4.104104166666667,2.368,0.177398681640625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-02-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-02-01-02-07.wav,happy,03,48000,16000,4.037354166666667,2.005375,0.223846435546875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-02-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-02-02-01-07.wav,happy,03,48000,16000,4.037375,2.581375,0.1907958984375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-03-02-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_07/03-01-03-02-02-02-07.wav,happy,03,48000,16000,3.8371666666666666,1.9306875,0.265960693359375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-01-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-01-01-01-07.wav,sad,04,48000,16000,3.536875,1.5466875,0.031463623046875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-01-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-01-01-02-07.wav,sad,04,48000,16000,3.6035833333333334,1.5146875,0.040283203125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-01-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-01-02-01-07.wav,sad,04,48000,16000,3.536875,1.589375,0.026885986328125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-01-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-01-02-02-07.wav,sad,04,48000,16000,3.8705208333333334,1.92,0.049835205078125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-02-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-02-01-01-07.wav,sad,04,48000,16000,3.93725,1.824,0.0643310546875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-02-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-02-01-02-07.wav,sad,04,48000,16000,3.8371666666666666,1.8346875,0.09881591796875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-02-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-02-02-01-07.wav,sad,04,48000,16000,3.636979166666667,2.6343125,0.06854248046875,0.7079458236694336,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-04-02-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_07/03-01-04-02-02-02-07.wav,sad,04,48000,16000,3.8371666666666666,1.888,0.1087646484375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-01-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-01-01-07.wav,angry,05,48000,16000,4.004,1.9306875,0.243438720703125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-01-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-01-02-07.wav,angry,05,48000,16000,3.970645833333333,1.973375,0.47991943359375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-01-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-02-01-07.wav,angry,05,48000,16000,4.004,2.0266875,0.085052490234375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-01-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-02-02-07.wav,angry,05,48000,16000,4.004,1.984,0.155548095703125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-02-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-01-01-07.wav,angry,05,48000,16000,3.6036041666666665,1.557375,0.782806396484375,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-02-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-01-02-07.wav,angry,05,48000,16000,4.004,1.952,0.9910888671875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-02-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-02-01-07.wav,angry,05,48000,16000,3.8371666666666666,1.7706875,0.997100830078125,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-05-02-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-02-02-07.wav,angry,05,48000,16000,4.337666666666666,2.2826875,0.966796875,0.7079458236694336,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-01-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-01-01-01-07.wav,fearful,06,48000,16000,3.4367708333333336,2.208,0.04931640625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-01-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-01-01-02-07.wav,fearful,06,48000,16000,3.5035,1.461375,0.056854248046875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-01-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-01-02-01-07.wav,fearful,06,48000,16000,3.4367708333333336,1.461375,0.05029296875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-01-02-02-07.wav,fearful,06,48000,16000,3.370041666666667,1.408,0.058074951171875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-02-01-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-02-01-01-07.wav,fearful,06,48000,16000,3.636979166666667,1.589375,0.250213623046875,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-02-01-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-02-01-02-07.wav,fearful,06,48000,16000,3.470125,1.4826875,0.222076416015625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-02-02-01-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-02-02-01-07.wav,fearful,06,48000,16000,3.403395833333333,1.44,0.482574462890625,0.7079457640647888,True,-3.0,
Actor_07,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_07/03-01-06-02-02-02-07.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_07/03-01-06-02-02-02-07.wav,fearful,06,48000,16000,3.5035,1.504,0.49932861328125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-01-01-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_08/03-01-01-01-01-01-08.wav,neutral,01,48000,16000,3.5035,1.3866875,0.0386962890625,0.707945704460144,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-01-01-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_08/03-01-01-01-01-02-08.wav,neutral,01,48000,16000,3.636979166666667,1.6106875,0.033294677734375,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-01-01-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_08/03-01-01-01-02-01-08.wav,neutral,01,48000,16000,3.5368541666666666,1.493375,0.036041259765625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-01-01-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/neutral/Actor_08/03-01-01-01-02-02-08.wav,neutral,01,48000,16000,3.5035,1.4506875,0.036102294921875,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-01-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-01-01-01-08.wav,happy,03,48000,16000,3.5035,1.493375,0.064483642578125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-01-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-01-01-02-08.wav,happy,03,48000,16000,3.43675,1.44,0.084228515625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-01-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-01-02-01-08.wav,happy,03,48000,16000,3.470125,1.461375,0.0621337890625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-01-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-01-02-02-08.wav,happy,03,48000,16000,3.4367708333333336,1.397375,0.103424072265625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-02-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-02-01-01-08.wav,happy,03,48000,16000,3.7704166666666667,1.6426875,0.20709228515625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-02-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-02-01-02-08.wav,happy,03,48000,16000,3.9038958333333333,1.728,0.160186767578125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-02-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-02-02-01-08.wav,happy,03,48000,16000,3.8371666666666666,1.717375,0.241424560546875,0.7079458236694336,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-03-02-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/happy/Actor_08/03-01-03-02-02-02-08.wav,happy,03,48000,16000,3.9372708333333333,1.696,0.12115478515625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-01-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-01-01-01-08.wav,sad,04,48000,16000,4.204208333333334,2.037375,0.018646240234375,0.707945704460144,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-01-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-01-01-02-08.wav,sad,04,48000,16000,3.8705208333333334,1.696,0.018707275390625,0.707945704460144,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-01-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-01-02-01-08.wav,sad,04,48000,16000,3.57025,1.3866875,0.0152587890625,0.707945704460144,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-01-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-01-02-02-08.wav,sad,04,48000,16000,3.6036041666666665,1.3866875,0.021575927734375,0.707945704460144,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-02-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-02-01-01-08.wav,sad,04,48000,16000,3.7704166666666667,1.472,0.03509521484375,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-02-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-02-01-02-08.wav,sad,04,48000,16000,3.9372708333333333,2.709375,0.04864501953125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-02-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-02-02-01-08.wav,sad,04,48000,16000,3.6703333333333332,1.504,0.035003662109375,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-04-02-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/sad/Actor_08/03-01-04-02-02-02-08.wav,sad,04,48000,16000,3.703708333333333,2.6666875,0.04669189453125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-01-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-01-01-08.wav,angry,05,48000,16000,3.703708333333333,1.4506875,0.161285400390625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-01-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-01-02-08.wav,angry,05,48000,16000,3.6036041666666665,1.3546875,0.182464599609375,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-01-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-02-01-08.wav,angry,05,48000,16000,3.536875,1.333375,0.130615234375,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-01-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-02-02-08.wav,angry,05,48000,16000,3.5702291666666666,1.429375,0.111358642578125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-02-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-01-01-08.wav,angry,05,48000,16000,3.970625,1.685375,0.357574462890625,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-02-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-01-02-08.wav,angry,05,48000,16000,3.7704375,1.5146875,0.998809814453125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-02-02-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-02-01-08.wav,angry,05,48000,16000,3.6036041666666665,1.4506875,0.41796875,0.7079458236694336,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-05-02-02-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-02-02-08.wav,angry,05,48000,16000,3.6369583333333333,1.472,0.530242919921875,0.7079458236694336,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-06-01-01-01-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_08/03-01-06-01-01-01-08.wav,fearful,06,48000,16000,3.970645833333333,1.7706875,0.124267578125,0.7079457640647888,True,-3.0,
Actor_08,/Users/nishchalpokhrel/Documents/project/thesis_code/data/raw/RAVDESS/Actor_08/03-01-06-01-01-02-08.wav,/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/fearful/Actor_08/03-01-06-01-01-02-08.wav,fearful,06,48000,16000,3.6703333333333332,2.2186875,0.10693359375,0.7079457640647888,True,-3.0,
